tempo,kirootlocus,kibode,kiatrasobode,kiatrasorootlocus
5731.4,1.0041,1.0054,1.0054,1.0041
5731.5,1.0041,1.0054,1.0054,1.0041
5731.6,1.0041,1.0054,1.0054,1.0041
5731.7,1.0041,1.0054,1.0054,1.0041
5731.8,1.0041,1.0054,1.0054,1.0041
5731.9,1.0041,1.0054,1.0054,1.0041
5732,1.0041,1.0054,1.0054,1.0041
5732.1,1.0041,1.0054,1.0054,1.0041
5732.2,1.0041,1.0054,1.0054,1.0041
5732.3,1.0041,1.0054,1.0054,1.0041
5732.4,1.0041,1.0054,1.0054,1.0041
5732.5,1.0041,1.0054,1.0054,1.0041
5732.6,1.0041,1.0054,1.0054,1.0041
5732.7,1.0041,1.0054,1.0054,1.0041
5732.8,1.0041,1.0054,1.0054,1.0041
5732.9,1.0041,1.0054,1.0054,1.0041
5733,1.0041,1.0054,1.0054,1.0041
5733.1,1.0041,1.0054,1.0054,1.0041
5733.2,1.0041,1.0054,1.0054,1.0041
5733.3,1.0041,1.0054,1.0054,1.0041
5733.4,1.0041,1.0053,1.0054,1.0041
5733.5,1.0041,1.0053,1.0054,1.0041
5733.6,1.0041,1.0053,1.0054,1.0041
5733.7,1.0041,1.0053,1.0053,1.0041
5733.8,1.0041,1.0053,1.0053,1.0041
5733.9,1.0041,1.0053,1.0053,1.0041
5734,1.0041,1.0053,1.0053,1.0041
5734.1,1.0041,1.0053,1.0053,1.0041
5734.2,1.0041,1.0053,1.0053,1.0041
5734.3,1.0041,1.0053,1.0053,1.0041
5734.4,1.0041,1.0053,1.0053,1.0041
5734.5,1.0041,1.0053,1.0053,1.0041
5734.6,1.0041,1.0053,1.0053,1.0041
5734.7,1.0041,1.0053,1.0053,1.0041
5734.8,1.0041,1.0053,1.0053,1.0041
5734.9,1.0041,1.0053,1.0053,1.0041
5735,1.0041,1.0053,1.0053,1.0041
5735.1,1.0041,1.0053,1.0053,1.0041
5735.2,1.0041,1.0053,1.0053,1.0041
5735.3,1.0041,1.0053,1.0053,1.0041
5735.4,1.0041,1.0053,1.0053,1.0041
5735.5,1.0041,1.0053,1.0053,1.0041
5735.6,1.0041,1.0053,1.0053,1.0041
5735.7,1.0041,1.0053,1.0053,1.0041
5735.8,1.0041,1.0053,1.0053,1.0041
5735.9,1.0041,1.0053,1.0053,1.0041
5736,1.0041,1.0053,1.0053,1.0041
5736.1,1.0041,1.0053,1.0053,1.0041
5736.2,1.0041,1.0053,1.0053,1.0041
5736.3,1.0041,1.0053,1.0053,1.0041
5736.4,1.0041,1.0053,1.0053,1.0041
5736.5,1.0041,1.0053,1.0053,1.0041
5736.6,1.0041,1.0053,1.0053,1.0041
5736.7,1.0041,1.0053,1.0053,1.0041
5736.8,1.0041,1.0053,1.0053,1.0041
5736.9,1.0041,1.0053,1.0053,1.0041
5737,1.0041,1.0053,1.0053,1.0041
5737.1,1.0041,1.0053,1.0053,1.0041
5737.2,1.0041,1.0053,1.0053,1.0041
5737.3,1.0041,1.0053,1.0053,1.0041
5737.4,1.0041,1.0053,1.0053,1.0041
5737.5,1.0041,1.0053,1.0053,1.0041
5737.6,1.0041,1.0053,1.0053,1.0041
5737.7,1.0041,1.0053,1.0053,1.0041
5737.8,1.0041,1.0053,1.0053,1.0041
5737.9,1.0041,1.0053,1.0053,1.0041
5738,1.0041,1.0053,1.0053,1.0041
5738.1,1.0041,1.0053,1.0053,1.0041
5738.2,1.0041,1.0053,1.0053,1.0041
5738.3,1.0041,1.0053,1.0053,1.0041
5738.4,1.0041,1.0053,1.0053,1.0041
5738.5,1.0041,1.0053,1.0053,1.0041
5738.6,1.0041,1.0053,1.0053,1.0041
5738.7,1.0041,1.0053,1.0053,1.0041
5738.8,1.0041,1.0053,1.0053,1.0041
5738.9,1.0041,1.0053,1.0053,1.0041
5739,1.0041,1.0053,1.0053,1.0041
5739.1,1.0041,1.0053,1.0053,1.0041
5739.2,1.0041,1.0053,1.0053,1.0041
5739.3,1.0041,1.0053,1.0053,1.0041
5739.4,1.0041,1.0053,1.0053,1.0041
5739.5,1.0041,1.0053,1.0053,1.0041
5739.6,1.0041,1.0053,1.0053,1.0041
5739.7,1.0041,1.0053,1.0053,1.0041
5739.8,1.0041,1.0053,1.0053,1.0041
5739.9,1.0041,1.0053,1.0053,1.0041
5740,1.0041,1.0053,1.0053,1.0041
5740.1,1.0041,1.0053,1.0053,1.0041
5740.2,1.0041,1.0053,1.0053,1.0041
5740.3,1.0041,1.0053,1.0053,1.0041
5740.4,1.0041,1.0053,1.0053,1.0041
5740.5,1.0041,1.0053,1.0053,1.0041
5740.6,1.0041,1.0053,1.0053,1.0041
5740.7,1.0041,1.0053,1.0053,1.0041
5740.8,1.0041,1.0053,1.0053,1.0041
5740.9,1.0041,1.0053,1.0053,1.0041
5741,1.0041,1.0053,1.0053,1.0041
5741.1,1.0041,1.0053,1.0053,1.0041
5741.2,1.0041,1.0053,1.0053,1.0041
5741.3,1.0041,1.0053,1.0053,1.0041
5741.4,1.0041,1.0053,1.0053,1.0041
5741.5,1.0041,1.0053,1.0053,1.0041
5741.6,1.0041,1.0053,1.0053,1.0041
5741.7,1.0041,1.0053,1.0053,1.0041
5741.8,1.0041,1.0053,1.0053,1.0041
5741.9,1.0041,1.0053,1.0053,1.0041
5742,1.0041,1.0053,1.0053,1.0041
5742.1,1.0041,1.0053,1.0053,1.0041
5742.2,1.0041,1.0053,1.0053,1.0041
5742.3,1.0041,1.0053,1.0053,1.0041
5742.4,1.0041,1.0053,1.0053,1.0041
5742.5,1.0041,1.0053,1.0053,1.0041
5742.6,1.0041,1.0053,1.0053,1.0041
5742.7,1.0041,1.0053,1.0053,1.0041
5742.8,1.0041,1.0053,1.0053,1.0041
5742.9,1.0041,1.0053,1.0053,1.0041
5743,1.0041,1.0053,1.0053,1.0041
5743.1,1.0041,1.0053,1.0053,1.0041
5743.2,1.0041,1.0053,1.0053,1.0041
5743.3,1.0041,1.0053,1.0053,1.0041
5743.4,1.0041,1.0053,1.0053,1.0041
5743.5,1.0041,1.0053,1.0053,1.0041
5743.6,1.0041,1.0053,1.0053,1.0041
5743.7,1.0041,1.0053,1.0053,1.0041
5743.8,1.0041,1.0053,1.0053,1.0041
5743.9,1.0041,1.0053,1.0053,1.0041
5744,1.0041,1.0053,1.0053,1.0041
5744.1,1.0041,1.0053,1.0053,1.0041
5744.2,1.0041,1.0053,1.0053,1.0041
5744.3,1.0041,1.0053,1.0053,1.0041
5744.4,1.0041,1.0053,1.0053,1.0041
5744.5,1.0041,1.0053,1.0053,1.0041
5744.6,1.0041,1.0053,1.0053,1.0041
5744.7,1.0041,1.0053,1.0053,1.0041
5744.8,1.0041,1.0053,1.0053,1.0041
5744.9,1.0041,1.0053,1.0053,1.0041
5745,1.0041,1.0053,1.0053,1.0041
5745.1,1.0041,1.0053,1.0053,1.0041
5745.2,1.0041,1.0053,1.0053,1.0041
5745.3,1.0041,1.0053,1.0053,1.0041
5745.4,1.0041,1.0053,1.0053,1.0041
5745.5,1.0041,1.0052,1.0053,1.0041
5745.6,1.0041,1.0052,1.0053,1.0041
5745.7,1.0041,1.0052,1.0053,1.0041
5745.8,1.0041,1.0052,1.0052,1.0041
5745.9,1.0041,1.0052,1.0052,1.0041
5746,1.0041,1.0052,1.0052,1.0041
5746.1,1.0041,1.0052,1.0052,1.0041
5746.2,1.0041,1.0052,1.0052,1.0041
5746.3,1.0041,1.0052,1.0052,1.0041
5746.4,1.0041,1.0052,1.0052,1.0041
5746.5,1.0041,1.0052,1.0052,1.0041
5746.6,1.0041,1.0052,1.0052,1.0041
5746.7,1.0041,1.0052,1.0052,1.0041
5746.8,1.0041,1.0052,1.0052,1.0041
5746.9,1.0041,1.0052,1.0052,1.0041
5747,1.0041,1.0052,1.0052,1.0041
5747.1,1.0041,1.0052,1.0052,1.0041
5747.2,1.0041,1.0052,1.0052,1.0041
5747.3,1.0041,1.0052,1.0052,1.0041
5747.4,1.0041,1.0052,1.0052,1.0041
5747.5,1.0041,1.0052,1.0052,1.0041
5747.6,1.0041,1.0052,1.0052,1.0041
5747.7,1.0041,1.0052,1.0052,1.0041
5747.8,1.0041,1.0052,1.0052,1.0041
5747.9,1.0041,1.0052,1.0052,1.0041
5748,1.0041,1.0052,1.0052,1.0041
5748.1,1.0041,1.0052,1.0052,1.0041
5748.2,1.0041,1.0052,1.0052,1.0041
5748.3,1.0041,1.0052,1.0052,1.0041
5748.4,1.0041,1.0052,1.0052,1.0041
5748.5,1.0041,1.0052,1.0052,1.0041
5748.6,1.0041,1.0052,1.0052,1.0041
5748.7,1.0041,1.0052,1.0052,1.0041
5748.8,1.0041,1.0052,1.0052,1.0041
5748.9,1.0041,1.0052,1.0052,1.0041
5749,1.0041,1.0052,1.0052,1.0041
5749.1,1.0041,1.0052,1.0052,1.0041
5749.2,1.0041,1.0052,1.0052,1.0041
5749.3,1.0041,1.0052,1.0052,1.0041
5749.4,1.0041,1.0052,1.0052,1.0041
5749.5,1.0041,1.0052,1.0052,1.0041
5749.6,1.0041,1.0052,1.0052,1.0041
5749.7,1.0041,1.0052,1.0052,1.0041
5749.8,1.0041,1.0052,1.0052,1.0041
5749.9,1.0041,1.0052,1.0052,1.0041
5750,1.0041,1.0052,1.0052,1.0041
5750.1,1.0041,1.0052,1.0052,1.0041
5750.2,1.0041,1.0052,1.0052,1.0041
5750.3,1.0041,1.0052,1.0052,1.0041
5750.4,1.0041,1.0052,1.0052,1.0041
5750.5,1.0041,1.0052,1.0052,1.0041
5750.6,1.0041,1.0052,1.0052,1.0041
5750.7,1.0041,1.0052,1.0052,1.0041
5750.8,1.0041,1.0052,1.0052,1.0041
5750.9,1.0041,1.0052,1.0052,1.0041
5751,1.0041,1.0052,1.0052,1.0041
5751.1,1.0041,1.0052,1.0052,1.0041
5751.2,1.0041,1.0052,1.0052,1.0041
5751.3,1.0041,1.0052,1.0052,1.0041
5751.4,1.0041,1.0052,1.0052,1.0041
5751.5,1.0041,1.0052,1.0052,1.0041
5751.6,1.0041,1.0052,1.0052,1.0041
5751.7,1.0041,1.0052,1.0052,1.0041
5751.8,1.0041,1.0052,1.0052,1.0041
5751.9,1.0041,1.0052,1.0052,1.0041
5752,1.0041,1.0052,1.0052,1.0041
5752.1,1.0041,1.0052,1.0052,1.0041
5752.2,1.0041,1.0052,1.0052,1.0041
5752.3,1.0041,1.0052,1.0052,1.0041
5752.4,1.0041,1.0052,1.0052,1.0041
5752.5,1.0041,1.0052,1.0052,1.0041
5752.6,1.0041,1.0052,1.0052,1.0041
5752.7,1.0041,1.0052,1.0052,1.0041
5752.8,1.0041,1.0052,1.0052,1.0041
5752.9,1.0041,1.0052,1.0052,1.0041
5753,1.0041,1.0052,1.0052,1.0041
5753.1,1.0041,1.0052,1.0052,1.0041
5753.2,1.0041,1.0052,1.0052,1.0041
5753.3,1.0041,1.0052,1.0052,1.0041
5753.4,1.0041,1.0052,1.0052,1.0041
5753.5,1.0041,1.0052,1.0052,1.0041
5753.6,1.0041,1.0052,1.0052,1.0041
5753.7,1.0041,1.0052,1.0052,1.0041
5753.8,1.0041,1.0052,1.0052,1.0041
5753.9,1.0041,1.0052,1.0052,1.0041
5754,1.0041,1.0052,1.0052,1.0041
5754.1,1.0041,1.0052,1.0052,1.0041
5754.2,1.0041,1.0052,1.0052,1.0041
5754.3,1.0041,1.0052,1.0052,1.0041
5754.4,1.0041,1.0052,1.0052,1.0041
5754.5,1.0041,1.0052,1.0052,1.0041
5754.6,1.0041,1.0052,1.0052,1.0041
5754.7,1.0041,1.0052,1.0052,1.0041
5754.8,1.0041,1.0052,1.0052,1.0041
5754.9,1.0041,1.0052,1.0052,1.0041
5755,1.0041,1.0052,1.0052,1.0041
5755.1,1.0041,1.0052,1.0052,1.0041
5755.2,1.0041,1.0052,1.0052,1.0041
5755.3,1.0041,1.0052,1.0052,1.0041
5755.4,1.0041,1.0052,1.0052,1.0041
5755.5,1.0041,1.0052,1.0052,1.0041
5755.6,1.0041,1.0052,1.0052,1.0041
5755.7,1.0041,1.0052,1.0052,1.0041
5755.8,1.0041,1.0052,1.0052,1.0041
5755.9,1.0041,1.0052,1.0052,1.0041
5756,1.0041,1.0052,1.0052,1.0041
5756.1,1.0041,1.0052,1.0052,1.0041
5756.2,1.0041,1.0052,1.0052,1.0041
5756.3,1.0041,1.0052,1.0052,1.0041
5756.4,1.0041,1.0052,1.0052,1.0041
5756.5,1.0041,1.0052,1.0052,1.0041
5756.6,1.0041,1.0052,1.0052,1.0041
5756.7,1.0041,1.0052,1.0052,1.0041
5756.8,1.0041,1.0052,1.0052,1.0041
5756.9,1.0041,1.0052,1.0052,1.0041
5757,1.0041,1.0052,1.0052,1.0041
5757.1,1.0041,1.0052,1.0052,1.0041
5757.2,1.0041,1.0052,1.0052,1.0041
5757.3,1.0041,1.0052,1.0052,1.0041
5757.4,1.0041,1.0052,1.0052,1.0041
5757.5,1.0041,1.0051,1.0052,1.0041
5757.6,1.0041,1.0051,1.0052,1.0041
5757.7,1.0041,1.0051,1.0051,1.0041
5757.8,1.0041,1.0051,1.0051,1.0041
5757.9,1.0041,1.0051,1.0051,1.0041
5758,1.0041,1.0051,1.0051,1.0041
5758.1,1.0041,1.0051,1.0051,1.0041
5758.2,1.0041,1.0051,1.0051,1.0041
5758.3,1.0041,1.0051,1.0051,1.0041
5758.4,1.0041,1.0051,1.0051,1.0041
5758.5,1.0041,1.0051,1.0051,1.0041
5758.6,1.0041,1.0051,1.0051,1.0041
5758.7,1.0041,1.0051,1.0051,1.0041
5758.8,1.0041,1.0051,1.0051,1.0041
5758.9,1.0041,1.0051,1.0051,1.0041
5759,1.0041,1.0051,1.0051,1.0041
5759.1,1.0041,1.0051,1.0051,1.0041
5759.2,1.0041,1.0051,1.0051,1.0041
5759.3,1.0041,1.0051,1.0051,1.0041
5759.4,1.0041,1.0051,1.0051,1.0041
5759.5,1.0041,1.0051,1.0051,1.0041
5759.6,1.0041,1.0051,1.0051,1.0041
5759.7,1.0041,1.0051,1.0051,1.0041
5759.8,1.0041,1.0051,1.0051,1.0041
5759.9,1.0041,1.0051,1.0051,1.0041
5760,1.0041,1.0051,1.0051,1.0041
5760.1,1.0041,1.0051,1.0051,1.0041
5760.2,1.0041,1.0051,1.0051,1.0041
5760.3,1.0041,1.0051,1.0051,1.0041
5760.4,1.0041,1.0051,1.0051,1.0041
5760.5,1.0041,1.0051,1.0051,1.0041
5760.6,1.0041,1.0051,1.0051,1.0041
5760.7,1.0041,1.0051,1.0051,1.0041
5760.8,1.0041,1.0051,1.0051,1.0041
5760.9,1.0041,1.0051,1.0051,1.0041
5761,1.0041,1.0051,1.0051,1.0041
5761.1,1.0041,1.0051,1.0051,1.0041
5761.2,1.0041,1.0051,1.0051,1.0041
5761.3,1.0041,1.0051,1.0051,1.0041
5761.4,1.0041,1.0051,1.0051,1.0041
5761.5,1.0041,1.0051,1.0051,1.0041
5761.6,1.0041,1.0051,1.0051,1.0041
5761.7,1.0041,1.0051,1.0051,1.0041
5761.8,1.0041,1.0051,1.0051,1.0041
5761.9,1.0041,1.0051,1.0051,1.0041
5762,1.0041,1.0051,1.0051,1.0041
5762.1,1.0041,1.0051,1.0051,1.0041
5762.2,1.0041,1.0051,1.0051,1.0041
5762.3,1.0041,1.0051,1.0051,1.0041
5762.4,1.0041,1.0051,1.0051,1.0041
5762.5,1.0041,1.0051,1.0051,1.0041
5762.6,1.0041,1.0051,1.0051,1.0041
5762.7,1.0041,1.0051,1.0051,1.0041
5762.8,1.0041,1.0051,1.0051,1.0041
5762.9,1.0041,1.0051,1.0051,1.0041
5763,1.0041,1.0051,1.0051,1.0041
5763.1,1.0041,1.0051,1.0051,1.0041
5763.2,1.0041,1.0051,1.0051,1.0041
5763.3,1.0041,1.0051,1.0051,1.0041
5763.4,1.0041,1.0051,1.0051,1.0041
5763.5,1.0041,1.0051,1.0051,1.0041
5763.6,1.0041,1.0051,1.0051,1.0041
5763.7,1.0041,1.0051,1.0051,1.0041
5763.8,1.0041,1.0051,1.0051,1.0041
5763.9,1.0041,1.0051,1.0051,1.0041
5764,1.0041,1.0051,1.0051,1.0041
5764.1,1.0041,1.0051,1.0051,1.0041
5764.2,1.0041,1.0051,1.0051,1.0041
5764.3,1.0041,1.0051,1.0051,1.0041
5764.4,1.0041,1.0051,1.0051,1.0041
5764.5,1.0041,1.0051,1.0051,1.0041
5764.6,1.0041,1.0051,1.0051,1.0041
5764.7,1.0041,1.0051,1.0051,1.0041
5764.8,1.0041,1.0051,1.0051,1.0041
5764.9,1.0041,1.0051,1.0051,1.0041
5765,1.0041,1.0051,1.0051,1.0041
5765.1,1.0041,1.0051,1.0051,1.0041
5765.2,1.0041,1.0051,1.0051,1.0041
5765.3,1.0041,1.0051,1.0051,1.0041
5765.4,1.0041,1.0051,1.0051,1.0041
5765.5,1.0041,1.0051,1.0051,1.0041
5765.6,1.0041,1.0051,1.0051,1.0041
5765.7,1.0041,1.0051,1.0051,1.0041
5765.8,1.0041,1.0051,1.0051,1.0041
5765.9,1.0041,1.0051,1.0051,1.0041
5766,1.0041,1.0051,1.0051,1.0041
5766.1,1.0041,1.0051,1.0051,1.0041
5766.2,1.0041,1.0051,1.0051,1.0041
5766.3,1.0041,1.0051,1.0051,1.0041
5766.4,1.0041,1.0051,1.0051,1.0041
5766.5,1.0041,1.0051,1.0051,1.0041
5766.6,1.0041,1.0051,1.0051,1.0041
5766.7,1.0041,1.0051,1.0051,1.0041
5766.8,1.0041,1.0051,1.0051,1.0041
5766.9,1.0041,1.0051,1.0051,1.0041
5767,1.0041,1.0051,1.0051,1.0041
5767.1,1.0041,1.0051,1.0051,1.0041
5767.2,1.0041,1.0051,1.0051,1.0041
5767.3,1.0041,1.0051,1.0051,1.0041
5767.4,1.0041,1.0051,1.0051,1.0041
5767.5,1.0041,1.0051,1.0051,1.0041
5767.6,1.0041,1.0051,1.0051,1.0041
5767.7,1.0041,1.0051,1.0051,1.0041
5767.8,1.0041,1.0051,1.0051,1.0041
5767.9,1.0041,1.0051,1.0051,1.0041
5768,1.0041,1.0051,1.0051,1.0041
5768.1,1.0041,1.0051,1.0051,1.0041
5768.2,1.0041,1.0051,1.0051,1.0041
5768.3,1.0041,1.0051,1.0051,1.0041
5768.4,1.0041,1.0051,1.0051,1.0041
5768.5,1.0041,1.0051,1.0051,1.0041
5768.6,1.0041,1.0051,1.0051,1.0041
5768.7,1.0041,1.0051,1.0051,1.0041
5768.8,1.0041,1.0051,1.0051,1.0041
5768.9,1.0041,1.0051,1.0051,1.0041
5769,1.0041,1.0051,1.0051,1.0041
5769.1,1.0041,1.0051,1.0051,1.0041
5769.2,1.0041,1.0051,1.0051,1.0041
5769.3,1.0041,1.0051,1.0051,1.0041
5769.4,1.0041,1.005,1.0051,1.0041
5769.5,1.0041,1.005,1.0051,1.0041
5769.6,1.0041,1.005,1.005,1.0041
5769.7,1.0041,1.005,1.005,1.0041
5769.8,1.0041,1.005,1.005,1.0041
5769.9,1.0041,1.005,1.005,1.0041
5770,1.0041,1.005,1.005,1.0041
5770.1,1.0041,1.005,1.005,1.0041
5770.2,1.0041,1.005,1.005,1.0041
5770.3,1.0041,1.005,1.005,1.0041
5770.4,1.0041,1.005,1.005,1.0041
5770.5,1.0041,1.005,1.005,1.0041
5770.6,1.0041,1.005,1.005,1.0041
5770.7,1.0041,1.005,1.005,1.0041
5770.8,1.0041,1.005,1.005,1.0041
5770.9,1.0041,1.005,1.005,1.0041
5771,1.0041,1.005,1.005,1.0041
5771.1,1.0041,1.005,1.005,1.0041
5771.2,1.0041,1.005,1.005,1.0041
5771.3,1.0041,1.005,1.005,1.0041
5771.4,1.0041,1.005,1.005,1.0041
5771.5,1.0041,1.005,1.005,1.0041
5771.6,1.0041,1.005,1.005,1.0041
5771.7,1.0041,1.005,1.005,1.0041
5771.8,1.0041,1.005,1.005,1.0041
5771.9,1.0041,1.005,1.005,1.0041
5772,1.0041,1.005,1.005,1.0041
5772.1,1.0041,1.005,1.005,1.0041
5772.2,1.0041,1.005,1.005,1.0041
5772.3,1.0041,1.005,1.005,1.0041
5772.4,1.0041,1.005,1.005,1.0041
5772.5,1.0041,1.005,1.005,1.0041
5772.6,1.0041,1.005,1.005,1.0041
5772.7,1.0041,1.005,1.005,1.0041
5772.8,1.0041,1.005,1.005,1.0041
5772.9,1.0041,1.005,1.005,1.0041
5773,1.0041,1.005,1.005,1.0041
5773.1,1.0041,1.005,1.005,1.0041
5773.2,1.0041,1.005,1.005,1.0041
5773.3,1.0041,1.005,1.005,1.0041
5773.4,1.0041,1.005,1.005,1.0041
5773.5,1.0041,1.005,1.005,1.0041
5773.6,1.0041,1.005,1.005,1.0041
5773.7,1.0041,1.005,1.005,1.0041
5773.8,1.0041,1.005,1.005,1.0041
5773.9,1.0041,1.005,1.005,1.0041
5774,1.0041,1.005,1.005,1.0041
5774.1,1.0041,1.005,1.005,1.0041
5774.2,1.0041,1.005,1.005,1.0041
5774.3,1.0041,1.005,1.005,1.0041
5774.4,1.0041,1.005,1.005,1.0041
5774.5,1.0041,1.005,1.005,1.0041
5774.6,1.0041,1.005,1.005,1.0041
5774.7,1.0041,1.005,1.005,1.0041
5774.8,1.0041,1.005,1.005,1.0041
5774.9,1.0041,1.005,1.005,1.0041
5775,1.0041,1.005,1.005,1.0041
5775.1,1.0041,1.005,1.005,1.0041
5775.2,1.0041,1.005,1.005,1.0041
5775.3,1.0041,1.005,1.005,1.0041
5775.4,1.0041,1.005,1.005,1.0041
5775.5,1.0041,1.005,1.005,1.0041
5775.6,1.0041,1.005,1.005,1.0041
5775.7,1.0041,1.005,1.005,1.0041
5775.8,1.0041,1.005,1.005,1.0041
5775.9,1.0041,1.005,1.005,1.0041
5776,1.0041,1.005,1.005,1.0041
5776.1,1.0041,1.005,1.005,1.0041
5776.2,1.0041,1.005,1.005,1.0041
5776.3,1.0041,1.005,1.005,1.0041
5776.4,1.0041,1.005,1.005,1.0041
5776.5,1.0041,1.005,1.005,1.0041
5776.6,1.0041,1.005,1.005,1.0041
5776.7,1.0041,1.005,1.005,1.0041
5776.8,1.0041,1.005,1.005,1.0041
5776.9,1.0041,1.005,1.005,1.0041
5777,1.0041,1.005,1.005,1.0041
5777.1,1.0041,1.005,1.005,1.0041
5777.2,1.0041,1.005,1.005,1.0041
5777.3,1.0041,1.005,1.005,1.0041
5777.4,1.0041,1.005,1.005,1.0041
5777.5,1.0041,1.005,1.005,1.0041
5777.6,1.0041,1.005,1.005,1.0041
5777.7,1.0041,1.005,1.005,1.0041
5777.8,1.0041,1.005,1.005,1.0041
5777.9,1.0041,1.005,1.005,1.0041
5778,1.0041,1.005,1.005,1.0041
5778.1,1.0041,1.005,1.005,1.0041
5778.2,1.0041,1.005,1.005,1.0041
5778.3,1.0041,1.005,1.005,1.0041
5778.4,1.0041,1.005,1.005,1.0041
5778.5,1.0041,1.005,1.005,1.0041
5778.6,1.0041,1.005,1.005,1.0041
5778.7,1.0041,1.005,1.005,1.0041
5778.8,1.0041,1.005,1.005,1.0041
5778.9,1.0041,1.005,1.005,1.0041
5779,1.0041,1.005,1.005,1.0041
5779.1,1.0041,1.005,1.005,1.0041
5779.2,1.0041,1.005,1.005,1.0041
5779.3,1.0041,1.005,1.005,1.0041
5779.4,1.0041,1.005,1.005,1.0041
5779.5,1.0041,1.005,1.005,1.0041
5779.6,1.0041,1.005,1.005,1.0041
5779.7,1.0041,1.005,1.005,1.0041
5779.8,1.0041,1.005,1.005,1.0041
5779.9,1.0041,1.005,1.005,1.0041
5780,1.0041,1.005,1.005,1.0041
5780.1,1.0041,1.005,1.005,1.0041
5780.2,1.0041,1.005,1.005,1.0041
5780.3,1.0041,1.005,1.005,1.0041
5780.4,1.0041,1.005,1.005,1.0041
5780.5,1.0041,1.005,1.005,1.0041
5780.6,1.0041,1.005,1.005,1.0041
5780.7,1.0041,1.005,1.005,1.0041
5780.8,1.0041,1.005,1.005,1.0041
5780.9,1.0041,1.005,1.005,1.0041
5781,1.0041,1.005,1.005,1.0041
5781.1,1.0041,1.005,1.005,1.0041
5781.2,1.0041,1.0049,1.005,1.0041
5781.3,1.0041,1.0049,1.005,1.0041
5781.4,1.0041,1.0049,1.0049,1.0041
5781.5,1.0041,1.0049,1.0049,1.0041
5781.6,1.0041,1.0049,1.0049,1.0041
5781.7,1.0041,1.0049,1.0049,1.0041
5781.8,1.0041,1.0049,1.0049,1.0041
5781.9,1.0041,1.0049,1.0049,1.0041
5782,1.0041,1.0049,1.0049,1.0041
5782.1,1.0041,1.0049,1.0049,1.0041
5782.2,1.0041,1.0049,1.0049,1.0041
5782.3,1.0041,1.0049,1.0049,1.0041
5782.4,1.0041,1.0049,1.0049,1.0041
5782.5,1.0041,1.0049,1.0049,1.0041
5782.6,1.0041,1.0049,1.0049,1.0041
5782.7,1.0041,1.0049,1.0049,1.0041
5782.8,1.0041,1.0049,1.0049,1.0041
5782.9,1.0041,1.0049,1.0049,1.0041
5783,1.0041,1.0049,1.0049,1.0041
5783.1,1.0041,1.0049,1.0049,1.0041
5783.2,1.0041,1.0049,1.0049,1.0041
5783.3,1.0041,1.0049,1.0049,1.0041
5783.4,1.0041,1.0049,1.0049,1.0041
5783.5,1.0041,1.0049,1.0049,1.0041
5783.6,1.0041,1.0049,1.0049,1.0041
5783.7,1.0041,1.0049,1.0049,1.0041
5783.8,1.0041,1.0049,1.0049,1.0041
5783.9,1.0041,1.0049,1.0049,1.0041
5784,1.0041,1.0049,1.0049,1.0041
5784.1,1.0041,1.0049,1.0049,1.0041
5784.2,1.0041,1.0049,1.0049,1.0041
5784.3,1.0041,1.0049,1.0049,1.0041
5784.4,1.0041,1.0049,1.0049,1.0041
5784.5,1.0041,1.0049,1.0049,1.0041
5784.6,1.0041,1.0049,1.0049,1.0041
5784.7,1.0041,1.0049,1.0049,1.0041
5784.8,1.0041,1.0049,1.0049,1.0041
5784.9,1.0041,1.0049,1.0049,1.0041
5785,1.0041,1.0049,1.0049,1.0041
5785.1,1.0041,1.0049,1.0049,1.0041
5785.2,1.0041,1.0049,1.0049,1.0041
5785.3,1.0041,1.0049,1.0049,1.0041
5785.4,1.0041,1.0049,1.0049,1.0041
5785.5,1.0041,1.0049,1.0049,1.0041
5785.6,1.0041,1.0049,1.0049,1.0041
5785.7,1.0041,1.0049,1.0049,1.0041
5785.8,1.0041,1.0049,1.0049,1.0041
5785.9,1.0041,1.0049,1.0049,1.0041
5786,1.0041,1.0049,1.0049,1.0041
5786.1,1.0041,1.0049,1.0049,1.0041
5786.2,1.0041,1.0049,1.0049,1.0041
5786.3,1.0041,1.0049,1.0049,1.0041
5786.4,1.0041,1.0049,1.0049,1.0041
5786.5,1.0041,1.0049,1.0049,1.0041
5786.6,1.0041,1.0049,1.0049,1.0041
5786.7,1.0041,1.0049,1.0049,1.0041
5786.8,1.0041,1.0049,1.0049,1.0041
5786.9,1.0041,1.0049,1.0049,1.0041
5787,1.0041,1.0049,1.0049,1.0041
5787.1,1.0041,1.0049,1.0049,1.0041
5787.2,1.0041,1.0049,1.0049,1.0041
5787.3,1.0041,1.0049,1.0049,1.0041
5787.4,1.0041,1.0049,1.0049,1.0041
5787.5,1.0041,1.0049,1.0049,1.0041
5787.6,1.0041,1.0049,1.0049,1.0041
5787.7,1.0041,1.0049,1.0049,1.0041
5787.8,1.0041,1.0049,1.0049,1.0041
5787.9,1.0041,1.0049,1.0049,1.0041
5788,1.0041,1.0049,1.0049,1.0041
5788.1,1.0041,1.0049,1.0049,1.0041
5788.2,1.0041,1.0049,1.0049,1.0041
5788.3,1.0041,1.0049,1.0049,1.0041
5788.4,1.0041,1.0049,1.0049,1.0041
5788.5,1.0041,1.0049,1.0049,1.0041
