tempo,rootlocuspade
661.46,0.99556
661.47,0.99556
661.48,0.99556
661.49,0.99556
661.5,0.99557
661.51,0.99557
661.52,0.99557
661.53,0.99557
661.54,0.99557
661.55,0.99558
661.56,0.99558
661.57,0.99558
661.58,0.99558
661.59,0.99558
661.6,0.99558
661.61,0.99559
661.62,0.99559
661.63,0.99559
661.64,0.99559
661.65,0.99559
661.66,0.9956
661.67,0.9956
661.68,0.9956
661.69,0.9956
661.7,0.9956
661.71,0.9956
661.72,0.99561
661.73,0.99561
661.74,0.99561
661.75,0.99561
661.76,0.99561
661.77,0.99562
661.78,0.99562
661.79,0.99562
661.8,0.99562
661.81,0.99562
661.82,0.99562
661.83,0.99563
661.84,0.99563
661.85,0.99563
661.86,0.99563
661.87,0.99563
661.88,0.99564
661.89,0.99564
661.9,0.99564
661.91,0.99564
661.92,0.99564
661.93,0.99564
661.94,0.99565
661.95,0.99565
661.96,0.99565
661.97,0.99565
661.98,0.99565
661.99,0.99565
662.0,0.99566
662.01,0.99566
662.02,0.99566
662.03,0.99566
662.04,0.99566
662.05,0.99567
662.06,0.99567
662.07,0.99567
662.08,0.99567
662.09,0.99567
662.1,0.99567
662.11,0.99568
662.12,0.99568
662.13,0.99568
662.14,0.99568
662.15,0.99568
662.16,0.99569
662.17,0.99569
662.18,0.99569
662.19,0.99569
662.2,0.99569
662.21,0.99569
662.22,0.9957
662.23,0.9957
662.24,0.9957
662.25,0.9957
662.26,0.9957
662.27,0.99571
662.28,0.99571
662.29,0.99571
662.3,0.99571
662.31,0.99571
662.32,0.99571
662.33,0.99572
662.34,0.99572
662.35,0.99572
662.36,0.99572
662.37,0.99572
662.38,0.99573
662.39,0.99573
662.4,0.99573
662.41,0.99573
662.42,0.99573
662.43,0.99573
662.44,0.99574
662.45,0.99574
662.46,0.99574
662.47,0.99574
662.48,0.99574
662.49,0.99574
662.5,0.99575
662.51,0.99575
662.52,0.99575
662.53,0.99575
662.54,0.99575
662.55,0.99576
662.56,0.99576
662.57,0.99576
662.58,0.99576
662.59,0.99576
662.6,0.99576
662.61,0.99577
662.62,0.99577
662.63,0.99577
662.64,0.99577
662.65,0.99577
662.66,0.99578
662.67,0.99578
662.68,0.99578
662.69,0.99578
662.7,0.99578
662.71,0.99578
662.72,0.99579
662.73,0.99579
662.74,0.99579
662.75,0.99579
662.76,0.99579
662.77,0.99579
662.78,0.9958
662.79,0.9958
662.8,0.9958
662.81,0.9958
662.82,0.9958
662.83,0.99581
662.84,0.99581
662.85,0.99581
662.86,0.99581
662.87,0.99581
662.88,0.99581
662.89,0.99582
662.9,0.99582
662.91,0.99582
662.92,0.99582
662.93,0.99582
662.94,0.99583
662.95,0.99583
662.96,0.99583
662.97,0.99583
662.98,0.99583
662.99,0.99583
663.0,0.99584
663.01,0.99584
663.02,0.99584
663.03,0.99584
663.04,0.99584
663.05,0.99584
663.06,0.99585
663.07,0.99585
663.08,0.99585
663.09,0.99585
663.1,0.99585
663.11,0.99586
663.12,0.99586
663.13,0.99586
663.14,0.99586
663.15,0.99586
663.16,0.99586
663.17,0.99587
663.18,0.99587
663.19,0.99587
663.2,0.99587
663.21,0.99587
663.22,0.99587
663.23,0.99588
663.24,0.99588
663.25,0.99588
663.26,0.99588
663.27,0.99588
663.28,0.99589
663.29,0.99589
663.3,0.99589
663.31,0.99589
663.32,0.99589
663.33,0.99589
663.34,0.9959
663.35,0.9959
663.36,0.9959
663.37,0.9959
663.38,0.9959
663.39,0.99591
663.4,0.99591
663.41,0.99591
663.42,0.99591
663.43,0.99591
663.44,0.99591
663.45,0.99592
663.46,0.99592
663.47,0.99592
663.48,0.99592
663.49,0.99592
663.5,0.99592
663.51,0.99593
663.52,0.99593
663.53,0.99593
663.54,0.99593
663.55,0.99593
663.56,0.99594
663.57,0.99594
663.58,0.99594
663.59,0.99594
663.6,0.99594
663.61,0.99594
663.62,0.99595
663.63,0.99595
663.64,0.99595
663.65,0.99595
663.66,0.99595
663.67,0.99595
663.68,0.99596
663.69,0.99596
663.7,0.99596
663.71,0.99596
663.72,0.99596
663.73,0.99597
663.74,0.99597
663.75,0.99597
663.76,0.99597
663.77,0.99597
663.78,0.99597
663.79,0.99598
663.8,0.99598
663.81,0.99598
663.82,0.99598
663.83,0.99598
663.84,0.99598
663.85,0.99599
663.86,0.99599
663.87,0.99599
663.88,0.99599
663.89,0.99599
663.9,0.996
663.91,0.996
663.92,0.996
663.93,0.996
663.94,0.996
663.95,0.996
663.96,0.99601
663.97,0.99601
663.98,0.99601
663.99,0.99601
664.0,0.99601
664.01,0.99601
664.02,0.99602
664.03,0.99602
664.04,0.99602
664.05,0.99602
664.06,0.99602
664.07,0.99603
664.08,0.99603
664.09,0.99603
664.1,0.99603
664.11,0.99603
664.12,0.99603
664.13,0.99604
664.14,0.99604
664.15,0.99604
664.16,0.99604
664.17,0.99604
664.18,0.99604
664.19,0.99605
664.2,0.99605
664.21,0.99605
664.22,0.99605
664.23,0.99605
664.24,0.99606
664.25,0.99606
664.26,0.99606
664.27,0.99606
664.28,0.99606
664.29,0.99606
664.3,0.99607
664.31,0.99607
664.32,0.99607
664.33,0.99607
664.34,0.99607
664.35,0.99607
664.36,0.99608
664.37,0.99608
664.38,0.99608
664.39,0.99608
664.4,0.99608
664.41,0.99609
664.42,0.99609
664.43,0.99609
664.44,0.99609
664.45,0.99609
664.46,0.99609
664.47,0.9961
664.48,0.9961
664.49,0.9961
664.5,0.9961
664.51,0.9961
664.52,0.9961
664.53,0.99611
664.54,0.99611
664.55,0.99611
664.56,0.99611
664.57,0.99611
664.58,0.99612
664.59,0.99612
664.6,0.99612
664.61,0.99612
664.62,0.99612
664.63,0.99612
664.64,0.99613
664.65,0.99613
664.66,0.99613
664.67,0.99613
664.68,0.99613
664.69,0.99613
664.7,0.99614
664.71,0.99614
664.72,0.99614
664.73,0.99614
664.74,0.99614
664.75,0.99614
664.76,0.99615
664.77,0.99615
664.78,0.99615
664.79,0.99615
664.8,0.99615
664.81,0.99616
664.82,0.99616
664.83,0.99616
664.84,0.99616
664.85,0.99616
664.86,0.99616
664.87,0.99617
664.88,0.99617
664.89,0.99617
664.9,0.99617
664.91,0.99617
664.92,0.99617
664.93,0.99618
664.94,0.99618
664.95,0.99618
664.96,0.99618
664.97,0.99618
664.98,0.99619
664.99,0.99619
665.0,0.99619
665.01,0.99619
665.02,0.99619
665.03,0.99619
665.04,0.9962
665.05,0.9962
665.06,0.9962
665.07,0.9962
665.08,0.9962
665.09,0.9962
665.1,0.99621
665.11,0.99621
665.12,0.99621
665.13,0.99621
665.14,0.99621
665.15,0.99621
665.16,0.99622
665.17,0.99622
665.18,0.99622
665.19,0.99622
665.2,0.99622
665.21,0.99623
665.22,0.99623
665.23,0.99623
665.24,0.99623
665.25,0.99623
665.26,0.99623
665.27,0.99624
665.28,0.99624
665.29,0.99624
665.3,0.99624
665.31,0.99624
665.32,0.99624
665.33,0.99625
665.34,0.99625
665.35,0.99625
665.36,0.99625
665.37,0.99625
665.38,0.99625
665.39,0.99626
665.4,0.99626
665.41,0.99626
665.42,0.99626
665.43,0.99626
665.44,0.99627
665.45,0.99627
665.46,0.99627
665.47,0.99627
665.48,0.99627
665.49,0.99627
665.5,0.99628
665.51,0.99628
665.52,0.99628
665.53,0.99628
665.54,0.99628
665.55,0.99628
665.56,0.99629
665.57,0.99629
665.58,0.99629
665.59,0.99629
665.6,0.99629
665.61,0.99629
665.62,0.9963
665.63,0.9963
665.64,0.9963
665.65,0.9963
665.66,0.9963
665.67,0.99631
665.68,0.99631
665.69,0.99631
665.7,0.99631
665.71,0.99631
665.72,0.99631
665.73,0.99632
665.74,0.99632
665.75,0.99632
665.76,0.99632
665.77,0.99632
665.78,0.99632
665.79,0.99633
665.8,0.99633
665.81,0.99633
665.82,0.99633
665.83,0.99633
665.84,0.99633
665.85,0.99634
665.86,0.99634
665.87,0.99634
665.88,0.99634
665.89,0.99634
665.9,0.99634
665.91,0.99635
665.92,0.99635
665.93,0.99635
665.94,0.99635
665.95,0.99635
665.96,0.99636
665.97,0.99636
665.98,0.99636
665.99,0.99636
666.0,0.99636
666.01,0.99636
666.02,0.99637
666.03,0.99637
666.04,0.99637
666.05,0.99637
666.06,0.99637
666.07,0.99637
666.08,0.99638
666.09,0.99638
666.1,0.99638
666.11,0.99638
666.12,0.99638
666.13,0.99638
666.14,0.99639
666.15,0.99639
666.16,0.99639
666.17,0.99639
666.18,0.99639
666.19,0.9964
666.2,0.9964
666.21,0.9964
666.22,0.9964
666.23,0.9964
666.24,0.9964
666.25,0.99641
666.26,0.99641
666.27,0.99641
666.28,0.99641
666.29,0.99641
666.3,0.99641
666.31,0.99642
666.32,0.99642
666.33,0.99642
666.34,0.99642
666.35,0.99642
666.36,0.99642
666.37,0.99643
666.38,0.99643
666.39,0.99643
666.4,0.99643
666.41,0.99643
666.42,0.99643
666.43,0.99644
666.44,0.99644
666.45,0.99644
666.46,0.99644
666.47,0.99644
666.48,0.99645
666.49,0.99645
666.5,0.99645
666.51,0.99645
666.52,0.99645
666.53,0.99645
666.54,0.99646
666.55,0.99646
666.56,0.99646
666.57,0.99646
666.58,0.99646
666.59,0.99646
666.6,0.99647
666.61,0.99647
666.62,0.99647
666.63,0.99647
666.64,0.99647
666.65,0.99647
666.66,0.99648
666.67,0.99648
666.68,0.99648
666.69,0.99648
666.7,0.99648
666.71,0.99648
666.72,0.99649
666.73,0.99649
666.74,0.99649
666.75,0.99649
666.76,0.99649
666.77,0.99649
666.78,0.9965
666.79,0.9965
666.8,0.9965
666.81,0.9965
666.82,0.9965
666.83,0.99651
666.84,0.99651
666.85,0.99651
666.86,0.99651
666.87,0.99651
666.88,0.99651
666.89,0.99652
666.9,0.99652
666.91,0.99652
666.92,0.99652
666.93,0.99652
666.94,0.99652
666.95,0.99653
666.96,0.99653
666.97,0.99653
666.98,0.99653
666.99,0.99653
667.0,0.99653
667.01,0.99654
667.02,0.99654
667.03,0.99654
667.04,0.99654
667.05,0.99654
667.06,0.99654
667.07,0.99655
667.08,0.99655
667.09,0.99655
667.1,0.99655
667.11,0.99655
667.12,0.99655
667.13,0.99656
667.14,0.99656
667.15,0.99656
667.16,0.99656
667.17,0.99656
667.18,0.99656
667.19,0.99657
667.2,0.99657
667.21,0.99657
667.22,0.99657
667.23,0.99657
667.24,0.99658
667.25,0.99658
667.26,0.99658
667.27,0.99658
667.28,0.99658
667.29,0.99658
667.3,0.99659
667.31,0.99659
667.32,0.99659
667.33,0.99659
667.34,0.99659
667.35,0.99659
667.36,0.9966
667.37,0.9966
667.38,0.9966
667.39,0.9966
667.4,0.9966
667.41,0.9966
667.42,0.99661
667.43,0.99661
667.44,0.99661
667.45,0.99661
667.46,0.99661
667.47,0.99661
667.48,0.99662
667.49,0.99662
667.5,0.99662
667.51,0.99662
667.52,0.99662
667.53,0.99662
667.54,0.99663
667.55,0.99663
667.56,0.99663
667.57,0.99663
667.58,0.99663
667.59,0.99663
667.6,0.99664
667.61,0.99664
667.62,0.99664
667.63,0.99664
667.64,0.99664
667.65,0.99664
667.66,0.99665
667.67,0.99665
667.68,0.99665
667.69,0.99665
667.7,0.99665
667.71,0.99666
667.72,0.99666
667.73,0.99666
667.74,0.99666
667.75,0.99666
667.76,0.99666
667.77,0.99667
667.78,0.99667
667.79,0.99667
667.8,0.99667
667.81,0.99667
667.82,0.99667
667.83,0.99668
667.84,0.99668
667.85,0.99668
667.86,0.99668
667.87,0.99668
667.88,0.99668
667.89,0.99669
667.9,0.99669
667.91,0.99669
667.92,0.99669
667.93,0.99669
667.94,0.99669
667.95,0.9967
667.96,0.9967
667.97,0.9967
667.98,0.9967
667.99,0.9967
668.0,0.9967
668.01,0.99671
668.02,0.99671
668.03,0.99671
668.04,0.99671
668.05,0.99671
668.06,0.99671
668.07,0.99672
668.08,0.99672
668.09,0.99672
668.1,0.99672
668.11,0.99672
668.12,0.99672
668.13,0.99673
668.14,0.99673
668.15,0.99673
668.16,0.99673
668.17,0.99673
668.18,0.99673
668.19,0.99674
668.2,0.99674
668.21,0.99674
668.22,0.99674
668.23,0.99674
668.24,0.99674
668.25,0.99675
668.26,0.99675
668.27,0.99675
668.28,0.99675
668.29,0.99675
668.3,0.99675
668.31,0.99676
668.32,0.99676
668.33,0.99676
668.34,0.99676
668.35,0.99676
668.36,0.99677
668.37,0.99677
668.38,0.99677
668.39,0.99677
668.4,0.99677
668.41,0.99677
668.42,0.99678
668.43,0.99678
668.44,0.99678
668.45,0.99678
668.46,0.99678
668.47,0.99678
668.48,0.99679
668.49,0.99679
668.5,0.99679
668.51,0.99679
668.52,0.99679
668.53,0.99679
668.54,0.9968
668.55,0.9968
668.56,0.9968
668.57,0.9968
668.58,0.9968
668.59,0.9968
668.6,0.99681
668.61,0.99681
668.62,0.99681
668.63,0.99681
668.64,0.99681
668.65,0.99681
668.66,0.99682
668.67,0.99682
668.68,0.99682
668.69,0.99682
668.7,0.99682
668.71,0.99682
668.72,0.99683
668.73,0.99683
668.74,0.99683
668.75,0.99683
668.76,0.99683
668.77,0.99683
668.78,0.99684
668.79,0.99684
668.8,0.99684
668.81,0.99684
668.82,0.99684
668.83,0.99684
668.84,0.99685
668.85,0.99685
668.86,0.99685
668.87,0.99685
668.88,0.99685
668.89,0.99685
668.9,0.99686
668.91,0.99686
668.92,0.99686
668.93,0.99686
668.94,0.99686
668.95,0.99686
668.96,0.99687
668.97,0.99687
668.98,0.99687
668.99,0.99687
669.0,0.99687
669.01,0.99687
669.02,0.99688
669.03,0.99688
669.04,0.99688
669.05,0.99688
669.06,0.99688
669.07,0.99688
669.08,0.99689
669.09,0.99689
669.1,0.99689
669.11,0.99689
669.12,0.99689
669.13,0.99689
669.14,0.9969
669.15,0.9969
669.16,0.9969
669.17,0.9969
669.18,0.9969
669.19,0.9969
669.2,0.99691
669.21,0.99691
669.22,0.99691
669.23,0.99691
669.24,0.99691
669.25,0.99691
669.26,0.99692
669.27,0.99692
669.28,0.99692
669.29,0.99692
669.3,0.99692
669.31,0.99692
669.32,0.99693
669.33,0.99693
669.34,0.99693
669.35,0.99693
669.36,0.99693
669.37,0.99693
669.38,0.99694
669.39,0.99694
669.4,0.99694
669.41,0.99694
669.42,0.99694
669.43,0.99694
669.44,0.99695
669.45,0.99695
669.46,0.99695
669.47,0.99695
669.48,0.99695
669.49,0.99695
669.5,0.99696
669.51,0.99696
669.52,0.99696
669.53,0.99696
669.54,0.99696
669.55,0.99696
669.56,0.99697
669.57,0.99697
669.58,0.99697
669.59,0.99697
669.6,0.99697
669.61,0.99697
669.62,0.99698
669.63,0.99698
669.64,0.99698
669.65,0.99698
669.66,0.99698
669.67,0.99698
669.68,0.99699
669.69,0.99699
669.7,0.99699
669.71,0.99699
669.72,0.99699
669.73,0.99699
669.74,0.997
669.75,0.997
669.76,0.997
669.77,0.997
669.78,0.997
669.79,0.997
669.8,0.99701
669.81,0.99701
669.82,0.99701
669.83,0.99701
669.84,0.99701
669.85,0.99701
669.86,0.99702
669.87,0.99702
669.88,0.99702
669.89,0.99702
669.9,0.99702
669.91,0.99702
669.92,0.99703
669.93,0.99703
669.94,0.99703
669.95,0.99703
669.96,0.99703
669.97,0.99703
669.98,0.99704
669.99,0.99704
670.0,0.99704
670.01,0.99704
670.02,0.99704
670.03,0.99704
670.04,0.99705
670.05,0.99705
670.06,0.99705
670.07,0.99705
670.08,0.99705
670.09,0.99705
670.1,0.99706
670.11,0.99706
670.12,0.99706
670.13,0.99706
670.14,0.99706
670.15,0.99706
670.16,0.99707
670.17,0.99707
670.18,0.99707
670.19,0.99707
670.2,0.99707
670.21,0.99707
670.22,0.99708
670.23,0.99708
670.24,0.99708
670.25,0.99708
670.26,0.99708
670.27,0.99708
670.28,0.99709
670.29,0.99709
670.3,0.99709
670.31,0.99709
670.32,0.99709
670.33,0.99709
670.34,0.9971
670.35,0.9971
670.36,0.9971
670.37,0.9971
670.38,0.9971
670.39,0.9971
670.4,0.99711
670.41,0.99711
670.42,0.99711
670.43,0.99711
670.44,0.99711
670.45,0.99711
670.46,0.99711
670.47,0.99712
670.48,0.99712
670.49,0.99712
670.5,0.99712
670.51,0.99712
670.52,0.99712
670.53,0.99713
670.54,0.99713
670.55,0.99713
670.56,0.99713
670.57,0.99713
670.58,0.99713
670.59,0.99714
670.6,0.99714
670.61,0.99714
670.62,0.99714
670.63,0.99714
670.64,0.99714
670.65,0.99715
670.66,0.99715
670.67,0.99715
670.68,0.99715
670.69,0.99715
670.7,0.99715
670.71,0.99716
670.72,0.99716
670.73,0.99716
670.74,0.99716
670.75,0.99716
670.76,0.99716
670.77,0.99717
670.78,0.99717
670.79,0.99717
670.8,0.99717
670.81,0.99717
670.82,0.99717
670.83,0.99718
670.84,0.99718
670.85,0.99718
670.86,0.99718
670.87,0.99718
670.88,0.99718
670.89,0.99719
670.9,0.99719
670.91,0.99719
670.92,0.99719
670.93,0.99719
670.94,0.99719
670.95,0.9972
670.96,0.9972
670.97,0.9972
670.98,0.9972
670.99,0.9972
671.0,0.9972
671.01,0.99721
671.02,0.99721
671.03,0.99721
671.04,0.99721
671.05,0.99721
671.06,0.99721
671.07,0.99722
671.08,0.99722
671.09,0.99722
671.1,0.99722
671.11,0.99722
671.12,0.99722
671.13,0.99722
671.14,0.99723
671.15,0.99723
671.16,0.99723
671.17,0.99723
671.18,0.99723
671.19,0.99723
671.2,0.99724
671.21,0.99724
671.22,0.99724
671.23,0.99724
671.24,0.99724
671.25,0.99724
671.26,0.99725
671.27,0.99725
671.28,0.99725
671.29,0.99725
671.3,0.99725
671.31,0.99725
671.32,0.99726
671.33,0.99726
671.34,0.99726
671.35,0.99726
671.36,0.99726
671.37,0.99726
671.38,0.99727
671.39,0.99727
671.4,0.99727
671.41,0.99727
671.42,0.99727
671.43,0.99727
671.44,0.99728
671.45,0.99728
671.46,0.99728
671.47,0.99728
671.48,0.99728
671.49,0.99728
671.5,0.99729
671.51,0.99729
671.52,0.99729
671.53,0.99729
671.54,0.99729
671.55,0.99729
671.56,0.9973
671.57,0.9973
671.58,0.9973
671.59,0.9973
671.6,0.9973
671.61,0.9973
671.62,0.9973
671.63,0.99731
671.64,0.99731
671.65,0.99731
671.66,0.99731
671.67,0.99731
671.68,0.99731
671.69,0.99732
671.7,0.99732
671.71,0.99732
671.72,0.99732
671.73,0.99732
671.74,0.99732
671.75,0.99733
671.76,0.99733
671.77,0.99733
671.78,0.99733
671.79,0.99733
671.8,0.99733
671.81,0.99734
671.82,0.99734
671.83,0.99734
671.84,0.99734
671.85,0.99734
671.86,0.99734
671.87,0.99735
671.88,0.99735
671.89,0.99735
671.9,0.99735
671.91,0.99735
671.92,0.99735
671.93,0.99736
671.94,0.99736
671.95,0.99736
671.96,0.99736
671.97,0.99736
671.98,0.99736
671.99,0.99736
672.0,0.99737
672.01,0.99737
672.02,0.99737
672.03,0.99737
672.04,0.99737
672.05,0.99737
672.06,0.99738
672.07,0.99738
672.08,0.99738
672.09,0.99738
672.1,0.99738
672.11,0.99738
672.12,0.99739
672.13,0.99739
672.14,0.99739
672.15,0.99739
672.16,0.99739
672.17,0.99739
672.18,0.9974
672.19,0.9974
672.2,0.9974
672.21,0.9974
672.22,0.9974
672.23,0.9974
672.24,0.99741
672.25,0.99741
672.26,0.99741
672.27,0.99741
672.28,0.99741
672.29,0.99741
672.3,0.99741
672.31,0.99742
672.32,0.99742
672.33,0.99742
672.34,0.99742
672.35,0.99742
672.36,0.99742
672.37,0.99743
672.38,0.99743
672.39,0.99743
672.4,0.99743
672.41,0.99743
672.42,0.99743
672.43,0.99744
672.44,0.99744
672.45,0.99744
672.46,0.99744
672.47,0.99744
672.48,0.99744
672.49,0.99745
672.5,0.99745
672.51,0.99745
672.52,0.99745
672.53,0.99745
672.54,0.99745
672.55,0.99746
672.56,0.99746
672.57,0.99746
672.58,0.99746
672.59,0.99746
672.6,0.99746
672.61,0.99746
672.62,0.99747
672.63,0.99747
672.64,0.99747
672.65,0.99747
672.66,0.99747
672.67,0.99747
672.68,0.99748
672.69,0.99748
672.7,0.99748
672.71,0.99748
672.72,0.99748
672.73,0.99748
672.74,0.99749
672.75,0.99749
672.76,0.99749
672.77,0.99749
672.78,0.99749
672.79,0.99749
672.8,0.9975
672.81,0.9975
672.82,0.9975
672.83,0.9975
672.84,0.9975
672.85,0.9975
672.86,0.9975
672.87,0.99751
672.88,0.99751
672.89,0.99751
672.9,0.99751
672.91,0.99751
672.92,0.99751
672.93,0.99752
672.94,0.99752
672.95,0.99752
672.96,0.99752
672.97,0.99752
672.98,0.99752
672.99,0.99753
673.0,0.99753
673.01,0.99753
673.02,0.99753
673.03,0.99753
673.04,0.99753
673.05,0.99754
673.06,0.99754
673.07,0.99754
673.08,0.99754
673.09,0.99754
673.1,0.99754
673.11,0.99754
673.12,0.99755
673.13,0.99755
673.14,0.99755
673.15,0.99755
673.16,0.99755
673.17,0.99755
673.18,0.99756
673.19,0.99756
673.2,0.99756
673.21,0.99756
673.22,0.99756
673.23,0.99756
673.24,0.99757
673.25,0.99757
673.26,0.99757
673.27,0.99757
673.28,0.99757
673.29,0.99757
673.3,0.99758
673.31,0.99758
673.32,0.99758
673.33,0.99758
673.34,0.99758
673.35,0.99758
673.36,0.99758
673.37,0.99759
673.38,0.99759
673.39,0.99759
673.4,0.99759
673.41,0.99759
673.42,0.99759
673.43,0.9976
673.44,0.9976
673.45,0.9976
673.46,0.9976
673.47,0.9976
673.48,0.9976
673.49,0.99761
673.5,0.99761
673.51,0.99761
673.52,0.99761
673.53,0.99761
673.54,0.99761
673.55,0.99762
673.56,0.99762
673.57,0.99762
673.58,0.99762
673.59,0.99762
673.6,0.99762
673.61,0.99762
673.62,0.99763
673.63,0.99763
673.64,0.99763
673.65,0.99763
673.66,0.99763
673.67,0.99763
673.68,0.99764
673.69,0.99764
673.7,0.99764
673.71,0.99764
673.72,0.99764
673.73,0.99764
673.74,0.99765
673.75,0.99765
673.76,0.99765
673.77,0.99765
673.78,0.99765
673.79,0.99765
673.8,0.99765
673.81,0.99766
673.82,0.99766
673.83,0.99766
673.84,0.99766
673.85,0.99766
673.86,0.99766
673.87,0.99767
673.88,0.99767
673.89,0.99767
673.9,0.99767
673.91,0.99767
673.92,0.99767
673.93,0.99768
673.94,0.99768
673.95,0.99768
673.96,0.99768
673.97,0.99768
673.98,0.99768
673.99,0.99768
674.0,0.99769
674.01,0.99769
674.02,0.99769
674.03,0.99769
674.04,0.99769
674.05,0.99769
674.06,0.9977
674.07,0.9977
674.08,0.9977
674.09,0.9977
674.1,0.9977
674.11,0.9977
674.12,0.99771
674.13,0.99771
674.14,0.99771
674.15,0.99771
674.16,0.99771
674.17,0.99771
674.18,0.99771
674.19,0.99772
674.2,0.99772
674.21,0.99772
674.22,0.99772
674.23,0.99772
674.24,0.99772
674.25,0.99773
674.26,0.99773
674.27,0.99773
674.28,0.99773
674.29,0.99773
674.3,0.99773
674.31,0.99774
674.32,0.99774
674.33,0.99774
674.34,0.99774
674.35,0.99774
674.36,0.99774
674.37,0.99774
674.38,0.99775
674.39,0.99775
674.4,0.99775
674.41,0.99775
674.42,0.99775
674.43,0.99775
674.44,0.99776
674.45,0.99776
674.46,0.99776
674.47,0.99776
674.48,0.99776
674.49,0.99776
674.5,0.99777
674.51,0.99777
674.52,0.99777
674.53,0.99777
674.54,0.99777
674.55,0.99777
674.56,0.99777
674.57,0.99778
674.58,0.99778
674.59,0.99778
674.6,0.99778
674.61,0.99778
674.62,0.99778
674.63,0.99779
674.64,0.99779
674.65,0.99779
674.66,0.99779
674.67,0.99779
674.68,0.99779
674.69,0.9978
674.7,0.9978
674.71,0.9978
674.72,0.9978
674.73,0.9978
674.74,0.9978
674.75,0.9978
674.76,0.99781
674.77,0.99781
674.78,0.99781
674.79,0.99781
674.8,0.99781
674.81,0.99781
674.82,0.99782
674.83,0.99782
674.84,0.99782
674.85,0.99782
674.86,0.99782
674.87,0.99782
674.88,0.99782
674.89,0.99783
674.9,0.99783
674.91,0.99783
674.92,0.99783
674.93,0.99783
674.94,0.99783
674.95,0.99784
674.96,0.99784
674.97,0.99784
674.98,0.99784
674.99,0.99784
675.0,0.99784
675.01,0.99785
675.02,0.99785
675.03,0.99785
675.04,0.99785
675.05,0.99785
675.06,0.99785
675.07,0.99785
675.08,0.99786
675.09,0.99786
675.1,0.99786
675.11,0.99786
675.12,0.99786
675.13,0.99786
675.14,0.99787
675.15,0.99787
675.16,0.99787
675.17,0.99787
675.18,0.99787
675.19,0.99787
675.2,0.99787
675.21,0.99788
675.22,0.99788
675.23,0.99788
675.24,0.99788
675.25,0.99788
675.26,0.99788
675.27,0.99789
675.28,0.99789
675.29,0.99789
675.3,0.99789
675.31,0.99789
675.32,0.99789
675.33,0.9979
675.34,0.9979
675.35,0.9979
675.36,0.9979
675.37,0.9979
675.38,0.9979
675.39,0.9979
675.4,0.99791
675.41,0.99791
675.42,0.99791
675.43,0.99791
675.44,0.99791
675.45,0.99791
675.46,0.99792
675.47,0.99792
675.48,0.99792
675.49,0.99792
675.5,0.99792
675.51,0.99792
675.52,0.99792
675.53,0.99793
675.54,0.99793
675.55,0.99793
675.56,0.99793
675.57,0.99793
675.58,0.99793
675.59,0.99794
675.6,0.99794
675.61,0.99794
675.62,0.99794
675.63,0.99794
675.64,0.99794
675.65,0.99794
675.66,0.99795
675.67,0.99795
675.68,0.99795
675.69,0.99795
675.7,0.99795
675.71,0.99795
675.72,0.99796
675.73,0.99796
675.74,0.99796
675.75,0.99796
675.76,0.99796
675.77,0.99796
675.78,0.99796
675.79,0.99797
675.8,0.99797
675.81,0.99797
675.82,0.99797
675.83,0.99797
675.84,0.99797
675.85,0.99798
675.86,0.99798
675.87,0.99798
675.88,0.99798
675.89,0.99798
675.9,0.99798
675.91,0.99799
675.92,0.99799
675.93,0.99799
675.94,0.99799
675.95,0.99799
675.96,0.99799
675.97,0.99799
675.98,0.998
675.99,0.998
676.0,0.998
676.01,0.998
676.02,0.998
676.03,0.998
676.04,0.99801
676.05,0.99801
676.06,0.99801
676.07,0.99801
676.08,0.99801
676.09,0.99801
676.1,0.99801
676.11,0.99802
676.12,0.99802
676.13,0.99802
676.14,0.99802
676.15,0.99802
676.16,0.99802
676.17,0.99803
676.18,0.99803
676.19,0.99803
676.2,0.99803
676.21,0.99803
676.22,0.99803
676.23,0.99803
676.24,0.99804
676.25,0.99804
676.26,0.99804
676.27,0.99804
676.28,0.99804
676.29,0.99804
676.3,0.99805
676.31,0.99805
676.32,0.99805
676.33,0.99805
676.34,0.99805
676.35,0.99805
676.36,0.99805
676.37,0.99806
676.38,0.99806
676.39,0.99806
676.4,0.99806
676.41,0.99806
676.42,0.99806
676.43,0.99807
676.44,0.99807
676.45,0.99807
676.46,0.99807
676.47,0.99807
676.48,0.99807
676.49,0.99807
676.5,0.99808
676.51,0.99808
676.52,0.99808
676.53,0.99808
676.54,0.99808
676.55,0.99808
676.56,0.99809
676.57,0.99809
676.58,0.99809
676.59,0.99809
676.6,0.99809
676.61,0.99809
676.62,0.99809
676.63,0.9981
676.64,0.9981
676.65,0.9981
676.66,0.9981
676.67,0.9981
676.68,0.9981
676.69,0.99811
676.7,0.99811
676.71,0.99811
676.72,0.99811
676.73,0.99811
676.74,0.99811
676.75,0.99811
676.76,0.99812
676.77,0.99812
676.78,0.99812
676.79,0.99812
676.8,0.99812
676.81,0.99812
676.82,0.99812
676.83,0.99813
676.84,0.99813
676.85,0.99813
676.86,0.99813
676.87,0.99813
676.88,0.99813
676.89,0.99814
676.9,0.99814
676.91,0.99814
676.92,0.99814
676.93,0.99814
676.94,0.99814
676.95,0.99814
676.96,0.99815
676.97,0.99815
676.98,0.99815
676.99,0.99815
677.0,0.99815
677.01,0.99815
